Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly
870,CA-2017-158099,2017-09-03,2017-09-05,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,2017,9,7.040072184415558,1.7795209676301398,-1
881,CA-2018-111689,2018-11-30,2018-12-02,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024.0,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9,2018,11,7.125202637751466,1.83124274851432,-1
892,CA-2018-133256,2018-06-26,2018-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,2018,6,1.5129270120532565,-1.578546331647308,-1
910,CA-2018-137596,2018-09-02,2018-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,2018,9,7.089910155218993,1.8098004798915899,-1
911,CA-2018-137596,2018-09-02,2018-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,2018,9,7.564642957671766,2.098228710035153,-1
925,CA-2017-149797,2017-09-15,2017-09-20,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2017,9,6.735266818446871,1.5943336964106518,-1
943,CA-2017-142958,2017-12-13,2017-12-20,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503.0,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,2017,12,7.015956555854322,1.7648692982515342,-1
949,US-2018-110576,2018-11-28,2018-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,2018,11,6.914961253472463,1.7035086840948765,-1
950,US-2018-110576,2018-11-28,2018-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,2018,11,7.63304045706989,2.1397842326274827,-1
958,CA-2018-102414,2018-05-15,2018-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,2018,5,1.5585655820603437,-1.5508182035183553,-1
964,CA-2015-127488,2015-09-22,2015-09-24,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433.0,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2015,9,1.52779392339359,-1.569513804500587,-1
977,US-2018-100209,2018-07-09,2018-07-15,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206.0,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2018,7,0.0769610411361284,-2.450980512302463,-1
978,CA-2018-159366,2018-01-07,2018-01-10,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,48205.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2018,1,8.026164312576185,2.378630205109392,-1
979,CA-2017-145499,2017-05-30,2017-05-31,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2017,5,1.188452992667899,-1.7756834720668329,-1
982,CA-2015-163419,2015-11-11,2015-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027.0,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,2015,11,1.2214197179296566,-1.7556542384184506,-1
988,CA-2016-146829,2016-03-10,2016-03-10,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112,2016,3,0.10616019582839073,-2.4332403004062875,-1
991,CA-2016-153549,2016-03-29,2016-03-31,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,2016,3,7.06212307809444,1.7929181885595205,-1
995,CA-2015-117639,2015-05-21,2015-05-25,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464.0,South,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,2015,5,7.906889715150576,2.3061638390634585,-1
1002,CA-2016-124891,2016-07-31,2016-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,2016,7,7.744851276884744,2.207715912729381,-1
1003,CA-2016-124891,2016-07-31,2016-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024.0,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,2016,7,6.994650149185115,1.7519243971733542,-1
1008,CA-2016-105312,2016-11-06,2016-11-09,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.401,2016,11,1.4818317878289544,-1.5974385178257107,-1
1014,US-2016-126214,2016-12-21,2016-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,2016,12,7.389174748855231,1.9916214045067993,-1
1022,CA-2016-124450,2016-04-27,2016-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1267.53,2016,4,7.144825403824294,1.8431647384414223,-1
1023,CA-2016-124450,2016-04-27,2016-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016.0,East,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379.92,2016,4,7.2297808054563735,1.8947801650714662,-1
1035,CA-2017-109820,2017-11-20,2017-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.628,2017,11,0.9662231006223642,-1.910701263372849,-1
1047,CA-2017-169103,2017-03-08,2017-03-13,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142.0,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,2017,3,7.2181475124602095,1.887712252148051,-1
1049,CA-2015-139192,2015-05-27,2015-06-01,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109.0,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,2015,5,7.015267078967575,1.7644504003006412,-1
1060,CA-2017-105284,2017-11-24,2017-12-01,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.416,2017,11,1.4852343089747944,-1.5953712851696773,-1
1066,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615.0,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.448,2016,4,0.3701832939635246,-2.2728306667793534,-1
1069,US-2018-139955,2018-09-28,2018-09-30,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744,2018,9,0.5561813254867879,-2.159825871734085,-1
1075,CA-2017-134348,2017-11-12,2017-11-19,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.368,2017,11,1.474305238442604,-1.6020113413326962,-1
1082,CA-2016-110016,2016-11-29,2016-12-04,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,2016,11,7.009327628590539,1.7608418332258082,-1
1086,US-2017-143819,2017-03-01,2017-03-05,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701.0,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,2017,3,8.49697619828239,2.664676246636727,-1
1089,CA-2017-166163,2017-08-15,2017-08-20,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601.0,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,2017,8,1.1474024528375417,-1.800624100750029,-1
1103,US-2018-145863,2018-04-21,2018-04-27,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694,2018,4,0.9910270779881722,-1.8956313814199315,-1
1104,US-2018-145863,2018-04-21,2018-04-27,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934,2018,4,1.07636667972079,-1.8437825305258664,-1
1107,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2017,11,0.8450095298691913,-1.9843456702920383,-1
1113,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192,2017,11,0.17563256864315796,-2.391031728697509,-1
1120,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36,2016,9,1.472472057360943,-1.6031251071651482,-1
1127,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401.0,South,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,2015,1,6.973486838166717,1.739066435158771,-1
1153,CA-2017-160395,2017-12-31,2018-01-06,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",3.64,2017,12,1.2919836816486494,-1.712782460731657,-1
1156,CA-2015-136567,2015-12-20,2015-12-21,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801.0,South,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,2015,12,7.716229147511759,2.1903262778119337,-1
1181,CA-2015-128146,2015-06-21,2015-06-25,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,2015,6,7.187604252662259,1.8691554169750397,-1
1182,CA-2015-128146,2015-06-21,2015-06-25,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2015,6,1.324418957401803,-1.6930761140638786,-1
1200,CA-2017-130946,2017-04-08,2017-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,2017,4,6.992824103771689,1.7508149666810118,-1
1202,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.872,2017,7,0.6270073780554004,-2.1167948595839357,-1
1214,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,2018,9,1.1105408595333834,-1.8230196968876013,-1
1215,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,2018,9,1.5047438413194347,-1.5835180914235951,-1
1216,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,2018,9,1.5415872455259259,-1.561133546237676,-1
1220,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.958,2018,9,7.5662892754057305,2.099228945341852,-1
1225,CA-2017-126004,2017-12-04,2017-12-05,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,2017,12,0.5469646703818639,-2.1654255343359154,-1
1232,CA-2016-132570,2016-10-31,2016-11-02,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215.0,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2016,10,1.0224509277025455,-1.876539535837351,-1
1234,CA-2017-153682,2017-05-30,2017-06-01,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231.0,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2017,5,6.733387606021032,1.5931919638165521,-1
1247,CA-2015-168494,2015-12-12,2015-12-14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,2015,12,8.191697926788617,2.479201657366072,-1
1250,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,2018,12,7.040482098024123,1.779770014369736,-1
1251,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,2018,12,7.4410622918971105,2.0231461530153165,-1
1252,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2018,12,1.1631508098056809,-1.7910560432985085,-1
1253,CA-2016-154956,2016-07-04,2016-07-09,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,2016,7,7.003029094488925,1.757015101569514,-1
1285,US-2016-149692,2016-12-06,2016-12-12,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745.0,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,2016,12,1.0195690813276568,-1.8782904278026002,-1
1295,CA-2016-101707,2016-08-27,2016-09-01,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,2016,8,1.1249295969854831,-1.8142776886339747,-1
1312,CA-2017-141082,2017-12-09,2017-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,2017,12,1.3056264580524357,-1.7044936678948068,-1
1331,CA-2018-127705,2018-06-02,2018-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,2018,6,1.0885619528146082,-1.836373181484903,-1
1333,CA-2015-122567,2015-02-16,2015-02-21,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2015,2,0.0769610411361284,-2.450980512302463,-1
1359,CA-2018-160045,2018-04-26,2018-04-27,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,2018,4,0.6871291082343823,-2.080267355819504,-1
1376,CA-2015-126361,2015-08-04,2015-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,2015,8,6.993703591118502,1.7513493072143902,-1
1417,CA-2016-126697,2016-09-21,2016-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,2016,9,6.852606139315836,1.66562426759011,-1
1434,CA-2015-120768,2015-12-19,2015-12-21,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630.0,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,2015,12,7.506514854035187,2.0629124522015307,-1
1439,CA-2016-139731,2016-10-15,2016-10-15,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,2016,10,7.80524232445248,2.244407042721837,-1
1445,CA-2017-133725,2017-05-23,2017-05-28,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,2017,5,7.590815759391044,2.114130233668631,-1
1449,US-2015-112564,2015-04-23,2015-04-24,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,2015,4,0.9170904120447193,-1.9405522750059765,-1
1451,US-2016-160150,2016-07-19,2016-07-20,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.025,2016,7,0.7055697005585024,-2.0690636063011127,-1
