Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly,lof_anomaly
968,CA-2018-135279,2018-04-09,2018-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,2018,4,5.25540986553676,0.6952331506126362,1,-1
971,CA-2015-115791,2015-01-16,2015-01-18,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.104,2015,1,4.845005648982653,0.44588833767245095,1,-1
975,US-2018-103247,2018-10-05,2018-10-08,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011.0,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,2018,10,5.080969487830403,0.589250313219755,1,-1
990,CA-2018-167899,2018-05-21,2018-05-26,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021.0,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,2018,5,2.8887037007954675,-0.742680696585861,1,-1
991,CA-2016-153549,2016-03-29,2016-03-31,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,2016,3,7.06212307809444,1.7929181885595205,-1,-1
999,CA-2016-162537,2016-10-28,2016-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,2016,10,3.1822118404966093,-0.564357157893479,1,-1
1005,CA-2016-126445,2016-08-27,2016-08-31,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563.0,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,2016,8,6.183426980938617,1.259058386103753,1,-1
1015,US-2016-126214,2016-12-21,2016-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,2016,12,4.601162164590552,0.2977390118372096,1,-1
1028,CA-2017-126529,2017-01-11,2017-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503.0,East,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,2017,1,2.7465013874764628,-0.8290770048691951,1,-1
1036,CA-2017-109820,2017-11-20,2017-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,2017,11,2.6691014509636353,-0.876102039975843,1,-1
1057,CA-2016-110667,2016-04-04,2016-04-08,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,9.088,2016,4,2.2069548619787955,-1.156883401699931,1,-1
1063,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615.0,East,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.416,2016,4,2.3433430854662136,-1.0740194965523313,1,-1
1065,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615.0,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,118.782,2016,4,4.777289880297449,0.40474700677268166,1,-1
1071,CA-2016-144652,2016-11-20,2016-11-26,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008.0,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,19.46,2016,11,2.968361076757859,-0.6942841336182143,1,-1
1077,CA-2017-161781,2017-09-29,2017-09-30,First Class,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201.0,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.88,2017,9,3.7106409458954492,-0.24330525071734468,1,-1
1092,CA-2016-143490,2016-12-06,2016-12-13,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105.0,West,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,2016,12,4.788740962182478,0.4117042156789625,1,-1
1106,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041.0,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",100.704,2017,11,4.612185520881996,0.3044363521704583,1,-1
1110,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041.0,Central,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,2017,11,3.7127912741602493,-0.24199879923044607,1,-1
1124,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401.0,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,2015,1,3.653252276470785,-0.2781722585729827,1,-1
1131,CA-2017-112102,2017-04-12,2017-04-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,40.99,2017,4,3.7133281345162463,-0.24167262484031668,1,-1
1140,CA-2017-152170,2017-11-12,2017-11-15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350.0,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,20.58,2017,11,3.0243197304059035,-0.66028594484859,1,-1
1141,CA-2017-152170,2017-11-12,2017-11-15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350.0,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2017,11,2.8553201198372458,-0.762963194702456,1,-1
1185,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096,2015,11,2.4928748194371773,-0.9831701321167787,1,-1
1235,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,2017,10,3.8702005105743074,-0.14636338656760814,1,-1
1240,CA-2015-127012,2015-08-11,2015-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,2015,8,3.7128400915587796,-0.24196913977614767,1,-1
1250,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,2018,12,7.040482098024123,1.779770014369736,-1,-1
1262,US-2017-144393,2017-10-28,2017-11-04,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,2017,10,2.868807579980324,-0.75476876567185,1,-1
1267,US-2015-167738,2015-12-24,2015-12-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,142.86,2015,12,4.961865129726826,0.5168873776216458,1,-1
1282,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,2018,4,2.716018370751387,-0.8475972388155841,1,-1
1283,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,2018,4,2.8581928595319295,-0.7612178355835583,1,-1
1286,CA-2017-119445,2017-06-26,2017-07-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,2017,6,2.7013612129514133,-0.8565023282918941,1,-1
1287,CA-2016-124268,2016-07-04,2016-07-08,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,2016,7,2.739548868161581,-0.8333010711874896,1,-1
1288,CA-2017-154711,2017-11-22,2017-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2017,11,3.6858749450936377,-0.25835205966354385,1,-1
1290,CA-2017-154711,2017-11-22,2017-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,2017,11,3.035914063186823,-0.6532417025581518,1,-1
1308,CA-2017-141397,2017-06-20,2017-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,2017,6,2.874242375966281,-0.751466805960362,1,-1
1342,CA-2018-113481,2018-01-02,2018-01-04,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,2018,1,2.751109690562657,-0.8262771884329835,1,-1
1344,CA-2016-131758,2016-05-28,2016-06-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520.0,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,2016,5,3.867443962030179,-0.14803815269663903,1,-1
1345,CA-2016-131758,2016-05-28,2016-06-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520.0,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,2016,5,2.5687881337687024,-0.9370483078319443,1,-1
1354,CA-2018-162978,2018-05-04,2018-05-09,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,2018,5,2.8684669225081145,-0.754975735216164,1,-1
1367,US-2018-155425,2018-11-10,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2018,11,5.3062061679682735,0.7260949059673575,1,-1
1375,CA-2016-120362,2016-09-14,2016-09-19,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,2016,9,6.816462020535746,1.643664579622525,1,-1
1380,CA-2015-126361,2015-08-04,2015-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,2015,8,5.0682750735426705,0.5815377064085073,1,-1
1390,US-2017-108504,2017-02-05,2017-02-05,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,2017,2,6.183798314028662,1.2592839928985688,1,-1
1399,CA-2017-124485,2017-11-24,2017-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,2017,11,4.481871969643598,0.22526316937537888,1,-1
1405,US-2015-118486,2015-04-06,2015-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,2015,4,2.332532169361998,-1.0805877669184383,1,-1
1443,CA-2018-117695,2018-08-05,2018-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2018,8,2.6217658325051976,-0.9048612253200585,1,-1
1476,CA-2017-113138,2017-11-19,2017-11-25,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,2017,11,2.874242375966281,-0.751466805960362,1,-1
1481,US-2017-108455,2017-12-02,2017-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,2017,12,3.7003138317395994,-0.2495795828112569,1,-1
1495,CA-2015-123925,2015-12-17,2015-12-19,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,2015,12,3.6901286735143684,-0.2557676682889352,1,-1
1500,CA-2018-130386,2018-11-12,2018-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,2018,11,2.776082611494037,-0.8111046632808593,1,-1
1507,CA-2018-154935,2018-12-24,2018-12-29,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,2018,12,2.883682769745368,-0.745731208892933,1,-1
1516,US-2018-160759,2018-12-11,2018-12-17,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,2018,12,4.153964758203125,0.02604016191004703,1,-1
1524,CA-2016-144806,2016-12-06,2016-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,198.272,2016,12,5.289639825354349,0.7160298739000577,1,-1
1529,CA-2016-148432,2016-11-07,2016-11-10,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711.0,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,26.18,2016,11,3.264995760481754,-0.5140610346799647,1,-1
1592,US-2017-132423,2017-04-15,2017-04-19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051.0,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,2017,4,2.0844290831908747,-1.231325052540516,1,-1
1593,CA-2016-122826,2016-06-23,2016-06-25,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,98502.0,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.568,2016,6,5.306126793439518,0.7260466812507821,1,-1
1606,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,2017,4,1.6974487897568136,-1.466438448031502,1,-1
1612,CA-2015-156349,2015-05-26,2015-05-30,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2015,5,5.3062061679682735,0.7260949059673575,1,-1
1621,CA-2018-108560,2018-07-08,2018-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031.0,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2018,7,5.290587568486096,0.7166056838561178,1,-1
1629,CA-2018-101049,2018-06-21,2018-06-25,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105.0,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,2018,6,2.8859174075467844,-0.7443735343805666,1,-1
1656,US-2018-132444,2018-11-18,2018-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2018,11,2.1339297269639057,-1.2012504863831823,1,-1
1659,CA-2018-161809,2018-01-20,2018-01-26,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,2018,1,5.080012091874076,0.5886686386023633,1,-1
1665,CA-2017-128531,2017-11-24,2017-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,2017,11,5.695669654545651,0.9627169880284119,1,-1
1667,CA-2017-128531,2017-11-24,2017-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2017,11,4.553792677528319,0.2689592493148432,1,-1
1677,CA-2017-122728,2017-05-18,2017-05-24,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,2017,5,4.647079589065301,0.3256365605331838,1,-1
1680,CA-2015-122882,2015-09-07,2015-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,2015,9,3.477602712864561,-0.3848897478525916,1,-1
1681,CA-2015-122882,2015-09-07,2015-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2015,9,3.746393360314543,-0.22158354629544674,1,-1
1692,CA-2018-129833,2018-12-09,2018-12-15,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,2018,12,2.341805806147327,-1.0749534845786313,1,-1
1696,CA-2016-156335,2016-09-25,2016-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002.0,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,2016,9,2.671386216730619,-0.8747139097622599,1,-1
1708,CA-2018-123491,2018-10-30,2018-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2018,10,5.0004502690378905,0.5403301298052602,1,-1
1720,CA-2017-169943,2017-05-19,2017-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,2017,5,3.6828613817883733,-0.2601829774473417,1,-1
1721,CA-2017-169943,2017-05-19,2017-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,2017,5,3.8658534045812956,-0.14900451033519446,1,-1
